3886,Via Care Community Health Center  Rio Hondo College,"3600 Workman Mill Rd,Whittier,California 90601-1616",0,6.53,3232689191,,90601-1616
3887,HCHC  Rosemead,"8841 Garvey Ave,Rosemead,California 91770-3358",0,6.59,6262868700,,91770-3358
3888,HCHC  San Gabriel,"923 S San Gabriel Blvd,San Gabriel,California 91776-2743",0,7.04,6262868700,www.hchcla.org,91776-2743
3889,AltaMed  Del Mar,"3160 E Del Mar Blvd,Pasadena,California 91107-4649",0,7.41,6263986300,,91107-4649
3890,HCHC  City of Industry,"1661 Hanover Rd STE 103,City Of Industry,California 91748-5705",0,7.77,6262868700,,91748-5705
3891,Garfield Health Center Rosemead,"7740 Garvey Ave STE B100B102,Rosemead,California 91770-3061",0,7.93,6263129554,,91770-3061
3892,CSC Community Health Center  San Gabriel,"559 W Las Tunas Dr,San Gabriel,California 91776-1134",0,8.02,2138081792,www.cscla.org,91776-1134
3893,CSC Medical Mobile Van,"555 W Las Tunas Dr,San Gabriel,California 91776-1134",0,8.02,6264579618,www.cscla.org,91776-1134
3894,CSC Community Health Center  San Gabriel,"555 W Las Tunas Dr,San Gabriel,California 91776-1134",0,8.02,6264579618,www.cscla.org,91776-1134
3895,CSC Community Health Center  San Gabriel  Medical Mobile Van,"555 W Las Tunas Dr,San Gabriel,California 91776-1134",0,8.02,2138081792,,91776-1134
3896,HCHCNewmark,"7423 Newmark Ave,Rosemead,California 91770-2942",0,8.34,6262868700,,91770-2942
3897,AltaMed Medical Group Pasadena,"2661 E Washington Blvd,Pasadena,California 91107-1412",0,8.85,6267984952,,91107-1412
3898,Tzu Chi Medical Center Alhambra,"1000 S Garfield Ave,Alhambra,California 91801-4709",0,8.90,6262813383,https://medical.tzuchi.us/,91801-4709
3899,Complete Care Community Health Center Altadena,"2595 E Washington Blvd STE 106,Pasadena,California 91107-1409",0,8.92,6267948133,,91107-1409
3900,CSC Community Health Center  San Gabriel Valley  STE 202,"320 S Garfield Ave STE 202,Alhambra,California 91801-3887",0,8.95,6265983883,www.cscla.org,91801-3887
3901,CSC Community Health Center  San Gabriel Valley  STE 106,"320 S Garfield Ave Ste 106,Alhambra,California 91801-3887",0,8.95,2138081792,www.cscla.org,91801-3887
3902,CSC Community Health Center  San Gabriel Valley,"320 S Garfield Ave STE 118,Alhambra,California 91801-3887",0,8.95,6267733388,www.cscla.org,91801-3887
3903,CSC Community Health Center  San Gabriel Valley  STE 126,"320 S Garfield Ave STE 126,Alhambra,California 91801-3887",0,8.95,2138081792,www.cscla.org,91801-3887
3904,Southern California Medical Center  Mobile Clinic,"314 W Arrow Hwy,San Dimas,California 91773-2931",0,8.97,8186506700 x693,www.scmedcenter.org,91773-2931
3905,Southern California Medical Center  San Dimas,"314 W Arrow Hwy,San Dimas,California 91773-2931",0,8.97,9096208500,https://www.scmedcenter.org,91773-2931
3906,Garfield Health Center,"210 N Garfield Ave STE 203,Monterey Park,California 91754-1746",0,9.13,6263077397,,91754-1746
3907,BeverlyCare  Pediatric Center,"101 E Beverly Blvd STE 301,Montebello,California 90640-4316",0,9.32,3237261400,www.beverlycare.org,90640-4316
3908,Beverly CareFamily Care Center,"101 E Beverly Blvd STE 303,Montebello,California 90640-4316",0,9.32,3237375147,www.beverlycare.org,90640-4316
3909,Temporary Site  Beverly Care COVID19 Testing  Vaccination,"101 E Beverly Blvd Ste 102,Montebello,California 90640-4314",0,9.32,3237255073,,90640-4314
3910,Southern California Medical Center,"8825 Whittier Blvd,Pico Rivera,California 90660-2657",0,9.34,5626993333,www.scmedcenter.org,90660-2657
3911,Friends of Family Health Center  Pico Rivera,"5062 Rosemead Blvd,Pico Rivera,California 90660-2402",0,9.38,5628012287,https://fofhealthcenter.org/,90660-2402
3912,Clinica Romero  Montebello,"540 N Montebello Blvd STE D,Montebello,California 90640-3662",0,9.53,3237280080,,90640-3662
3913,CMWC  Rio Hondo,"12444 Washington Blvd,Whittier,California 90602-1005",0,9.97,5622700324,www.cmwcusa.org,90602-1005
3914,Central City Community Health Center,"4126 N Maine Ave,Baldwin Park,CA 91706",0,0.76,6266530800,https://centralcityhealth.org/locations/baldwin-park-1,91706
3915,Planned Parenthood Pasadena and San Gabriel Valley,"4070 Sterling Way,Baldwin Park US,CA 91706",0,0.87,6267980706,https://www.plannedparenthood.org/health-center/california/baldwin-park/91706/baldwin-park-center-9990-90090,91706
3916,El Proyecto Del Barrio Incorporated,"3942 Maine Ave,Baldwin Park US,CA 91706",0,0.91,6266789296,https://www.elproyecto.us/health-wellness/baldwin-park/,91706
3917,Kaiser Permanente,"1011 Baldwin Park Blvd,Baldwin Park US,CA 91706",0,2.35,6268511011,https://healthy.kaiserpermanente.org/southern-california/facilities/Baldwin-Park-Medical-Center-100167,91706
3918,Planned Parenthood Los Angeles,"4786 N Peck Rd Ste B,El Monte,CA 91732",0,2.65,8005765544,https://www.plannedparenthood.org/health-center/california/el-monte/91732/el-monte-health-center-2322-90070,91732
3919,AltaMed Medical Group,"1300 S Sunset Ave,West Covina,CA 91790",0,2.81,8884999303,https://www.altamed.org,91790
3920,Central City Community Health Center,"13742 Amar Rd,La Puente US,CA 91746",0,3.02,6269190400,https://centralcityhealth.org/locations/la-puente,91746
3921,East Valley Community Health Center,"420 S Glendora Ave,West Covina,CA 91790",0,3.19,6269194333,https://www.evchc.org,91790
3922,East Valley Community Health Center,"4368 Santa Anita Ave,El Monte US,CA 91731",0,3.58,6299195724,https://www.evchc.org,91731
3923,Southern California Medical Center,"12100 Valley Blvd Ste 109a,El Monte,CA 91732",0,3.70,6265757500,https://scmedcenter.org,91732
3924,El Proyecto Del Barrio Incorporated,"150 N Azusa Ave,Irwindale,CA 91702",0,3.95,6269697885,https://www.elproyecto.us/health-wellness/azusa-health-center/,91702
3925,AltaMed Medical Group,"10418 E Valley Blvd Ste B,El Monte,CA 91731",0,5.66,8884999303,https://www.altamed.org,91731
3926,JWCH Institute,"15898 Gale Ave,Hacienda Heights US,CA 91745",0,6.03,8667335924,http://jwchinstitute.org/,91745
3927,Planned Parenthood Pasadena and San Gabriel Valley,"130 W Rte 66 Ste 100,Glendora,CA 91740",0,6.29,6267980706,https://www.plannedparenthood.org/health-center/california/glendora/91740/glendora-health-center-4070-90090,91740
3928,Southern California Medical Center,"8825 Whittier Blvd,Pico Rivera US,CA 90660",0,9.33,5626993333,https://scmedcenter.org,90660
3929,Los Angeles County Department of Public Health,"7643 S Painter Ave,Whittier,CA 90602",0,9.35,5624645350,http://publichealth.lacounty.gov/CHS/SPA7/index.htm,90602
3930,Planned Parenthood Los Angeles,"7655 Greenleaf Ave,Whittier US,CA 90602",0,9.48,8005765544,https://www.plannedparenthood.org/health-center/california/whittier/90602/jones-center-2358-90070,90602
3931,Planned Parenthood Pasadena and San Gabriel Valley,"1045 N Lake Ave,Pasadena,CA 91104",0,10.51,6267980706,https://www.plannedparenthood.org/health-center/california/pasadena/91104/pasadena-health-center-3265-90090,91104
3932,Pavilions Pharmacy,"1213 Fair Oaks Ave,South Pasadena US,California 91030",0,10.55,626 7994156,https://www.pavilions.com/pharmacy,91030
3933,Modern Concept Medical Group,"50 Bellefontaine St Ste 404,Pasadena,CA 91105",0,10.78,6267931931,https://www.mcmg.org,91105
3934,Vons Pharmacy,"155 W California Blvd,Pasadena,California 91105",0,10.97,626 5772594,https://www.vons.com/pharmacy,91105
3935,Bienestar,"5326 E Beverly Blvd,Los Angeles,CA 90022",0,11.41,8665906411,https://www.bienestar.org,90022
3936,AltaMed Medical Group,"6336 Passons Blvd,Pico Rivera US,CA 90660",0,11.54,8884999303,https://www.altamed.org,90660
3937,Expreso Medical Dental Clinic,"13672 Hawthorne Blvd,Hawthorne US,CA 90250",0,0.49,3106445097,https://www.facebook.com/expresodental,90250
3938,Northeast Community Clinics,"4455 W 117th St Ste 300,Hawthorne,CA 90250",0,1.01,3106450444,https://necccare.com/,90250
3939,Planned Parenthood Los Angeles,"14623 Hawthorne Blvd Ste 300,Lawndale,CA 90260",0,1.11,8005765544,https://www.plannedparenthood.org/health-center/california/lawndale/90260/south-bay-health-center-2477-90070,90260
3940,Venice Family Clinic,"1091 S LaBrea Ave,Inglewood,CA 90301",0,2.42,3103302960,https://www.sbfhc.org,90301
3941,Venice Family Clinic,"2114 Artesia Blvd,Redondo Beach US,CA 90278",0,3.20,3103182521,https://www.sbfhc.org,90278
3942,Los Angeles County Department of Public Health,"123 W Manchester Blvd,Inglewood,CA 90301",0,3.33,3104195393,https://dhs.lacounty.gov/curtistucker/contact-us/,90301
3943,Venice Family Clinic,"2509 Pico Blvd,Santa Monica US,CA 90405",0,4.15,3103271357,https://venicefamilyclinic.org/locations/#santa-monica,90405
3944,Venice Family Clinic,"742 W Gardena Blvd,Gardena,CA 90247",0,4.15,3103271357,https://venicefamilyclinic.org/,90247
3945,Planned Parenthood Los Angeles,"905 N La Brea Ave,Inglewood,CA 90302",0,4.21,8005765544,https://www.plannedparenthood.org/health-center/california/inglewood/90302/inglewood-health-center-3794-90070,90302
3946,St Johns Community Health,"6505 8th Ave,Los Angeles US,CA 90043",0,4.75,3237509232,https://sjch.org/,90043
3947,Mens Health Foundation,"8601 S Broadway,Los Angeles US,CA 90003",0,5.12,3239055675,https://www.menshealthfound.org/socalclub,90003
3948,Planned Parenthood Los Angeles,"8520 S Broadway,Los Angeles US,CA 90003",0,5.20,8005765544,https://www.plannedparenthood.org/health-center/california/los-angeles/90003/dorothy-hecht-health-center-2465-90070,90003
3949,Bienestar,"130 W Manchester Ave,Los Angeles,CA 90003",0,5.29,8665906411,http://www.bienestar.org,90003
3950,Urgent Care Center of South Bay,"4305 Torrance Blvd Ste 106,Torrance,CA 90503",0,5.30,3105429758,https://urgentcareofsouthbay.com/,90503
3951,UMMA Florence Clinic,"711 W Florence Ave,Los Angeles,CA 90044",0,5.52,3237895610,https://www.ummaclinic.org/,90044
3952,Banj Health Center,"201 N Central Ave,Compton,CA 90220",0,5.69,3106357123,https://www.facebook.com/BanjHealthCenters/,90220
3953,UMMA Community Clinic,"7821 Avalon Blvd,Los Angeles US,CA 90003",0,5.98,3237895610,http://www.ummaclinic.org,90003
3954,APLA Health,"1679 E 120th St,Los Angeles,CA 90059",0,6.12,3233299700,https://aplahealth.org/,90059
3955,Planned Parenthood Los Angeles,"661 E University Dr,Carson,CA 90746",0,6.24,8005765544,https://www.plannedparenthood.org/health-center/california/carson/90746/carson-health-center-4291-90070,90746
3956,Watts Healthcare Corporation,"10300 Compton Ave,Los Angeles US,CA 90002",0,6.27,3235644331,https://www.wattshealth.org/,90002
3957,St Johns Community Health,"808 W 58th St,Los Angeles,CA 90037",0,6.28,3235411411,https://www.wellchild.org,90037
3958,Charles R Drew University of Medicine and Science,"1807 E 120th St,Los Angeles,CA 90059",0,6.29,4243382929,https://www.cdrewu.edu/Research/Center/HIV-AIDS/Services#OASIS,90059
3959,St Johns Community Health,"2115 N Wilmington Ave,Compton,CA 90222",0,6.31,3106031332,https://sjch.org/,90222
3960,St Johns Community Health,"5701 S Hoover St,Los Angeles,CA 90037",0,6.32,3235411616,https://sjch.org/,90037
3961,Los Angeles County Department of Public Health,"11833 S Wilmington Ave,Los Angeles,CA 90059",0,6.34,3235688100,http://publichealth.lacounty.gov/chs/SPA6/index.htm,90059
3962,Black AIDS Institute,"4249 Crenshaw Blvd,Los Angeles US,CA 90056",0,6.43,2132267488,https://blackaids.org/bai_program/a-clinic-for-us/,90056
3963,St Johns Community Health,"4251 Crenshaw Blvd,Los Angeles US,CA 90008",0,6.44,3235411411,https://sjch.org/,90008
3964,St Johns Community Health,"6818 Avalon Blvd,Los Angeles US,CA 90003",0,6.52,3235411411,https://www.wellchild.org,90003
3965,Watts Healthcare Corporation,"3756 Santa Rosalia Dr Ste 400,Los Angeles,CA 90008",0,6.56,3235685460,https://www.wattshealth.org,90008
3966,W King Health Care Group,"3756 Santa Rosalia Dr Ste 506,Los Angeles,CA 90008",0,6.56,3236175409,https://www.wkinghealth.com,90008
3967,Mercy Pharmacy Group Incorporated,"21720 S Vermont Ave Ste 101,Torrance,CA 90502",0,6.70,3103280982,https://www.carsonpharmacy.com/,90502
3968,Torrance Urgent Care,"2195 Sepulveda Blvd,Torrance US,CA 90501",0,6.72,4243371600,https://urgentmednetwork.com/torranceurgentcare,90501
3969,Los Angeles County Health Services,"5850 S Main St,Los Angeles,CA 90003",0,6.72,3238976000,https://dhs.lacounty.gov/humphrey,90003
3970,Los Angeles LGBT Center,"2313 W MLK Jr Blvd,,CA 90008",0,6.90,3238603799,https://lalgbtcenter.org,90008
3971,APLA Health,"3743 S Labrea Ave,Los Angeles,CA 90016",0,7.22,3233299900,https://aplahealth.org/,90016
3972,APLA Health,"3741 S La Brea Ave,Los Angeles,CA 90016",0,7.22,3232015000,https://aplahealth.org/,90016
3973,Central City Community Health Center,"5970 S Central Ave,Los Angeles,CA 90001",0,7.26,3232343280,https://centralcityhealth.org/locations/south-los-angeles,90001
3974,St Johns Community Health,"1555 W 110th St,Los Angeles,CA 90047",0,7.34,3237572771,https://sjch.org/,90047
3975,St Johns Community Health,"4085 S Vermont Ave,Los Angeles,CA 90037",0,7.34,3235411631,https://sjch.org/,90037
3976,St Johns Community Health,"1321 E 1st St,Los Angeles,CA 90033",0,7.34,3235411411,https://sjch.org/,90033
3977,Planned Parenthood Los Angeles,"3637 S La Brea Ave,Los Angeles,CA 90016",0,7.36,8005765544,https://www.plannedparenthood.org/health-center/california/los-angeles/90016/planned-parenthood-basics-baldwin-hillscrenshaw-3939-90070,90016
3978,To Help Everyone Clinic Incorporated,"3834 S Western Ave,Los Angeles,CA 90062",0,7.41,3237301920,https://www.tohelpeveryone.org,90062
3979,Los Angeles County Department of Public Health,"3834 S Western Ave,Los Angeles,CA 90062",0,7.41,3237303507,http://publichealth.lacounty.gov/chs/SPA6/index.htm,90062
3980,AFC Urgent Care,"24329 Crenshaw Blvd Ste A,Torrance,CA 90505",0,7.68,31086881000,https://www.afcurgentcare.com/torrance/,90505
3981,Westside Family Health Center,"3861 Sepulveda Blvd,Culver City US,CA 90230",0,7.72,3104502191,https://www.wfhcenter.org/,90230
3982,Minority AIDS Project,"5149 W Jefferson Blvd,Los Angeles,CA 90016",0,7.72,3239364949,https://minorityaidsproject.org/,90016
3983,Watts Healthcare Corporation,"3501 W Jefferson Blvd,Los Angeles,CA 90018",0,7.75,3235053501,https://www.wattshealth.org,90018
3984,St Johns Community Health,"1060 Exposition Blvd,Los Angeles US,CA 90007",0,7.83,3235411411,https://sjch.org/,90007
3985,South Central Family Health Center,"7300 Santa Fe Ave,Huntington Park US,CA 90255",0,7.97,3239084200,https://www.scfhc.org/,90255
3986,South Central Family Health Center,"4425 S Central Ave,Los Angeles,CA 90011",0,8.11,3239084200,https://www.scfhc.org/,90011
3987,MHF INGLEWOOD,"2700 W Manchester Blvd,Inglewood,California 90305-2436",0,3.47,3239055675,,90305-2436
3988,AHF HEALTHCARE CENTER  REDONDO BEACH,"520 N Prospect Ave STE 209,Redondo Beach,California 90277-3042",0,4.60,3103745475,,90277-3042
3989,WATTS HEALTHCARE CORPORATION,"10300 Compton Ave,Los Angeles,California 90002-3628",0,6.23,3235644331,,90002-3628
3990,CHARLES R DREW UNIVERSITY  OASIS CLINIC,"1807 E 120th St,Los Angeles,California 90059-3005",0,6.28,4243382929,,90059-3005
3991,WILLIAMS CLINIC,"808 W 58th St,Los Angeles,California 90037-3632",0,6.29,3235411600 x1079,,90037-3632
3992,HARBORUCLA MEDICAL CENTER,"1000 W Carson St,Torrance,California 90502-2004",0,6.59,4243064000,,90502-2004
3993,HARBORUCLA MEDICAL CENTER,"1000 W Carson St,Torrance,California 90502-2004",0,6.59,4243064000,,90502-2004
3994,LAC HUBERT H HUMPHREY,"5850 S Main St,Los Angeles,California 90003-1215",0,6.71,3238976000,,90003-1215
3995,APLA HEALTH  WELLNESS,"3743 S La Brea Ave,Los Angeles,California 90016-5309",0,7.30,3293299900,,90016-5309
3996,THE CLINIC INC,"3834 S Western Ave,Los Angeles,California 90062-1104",0,7.41,3237301920,,90062-1104
3997,WESLEY HEALTH CENTERS,"3591 E Imperial Hwy,Lynwood,California 90262-2654",0,8.32,8667335924,,90262-2654
3998,AHF HEALTHCARE CENTER CARL BEAN,"2146 W Adams Blvd,Los Angeles,California 90018-2039",0,8.43,3237662170,,90018-2039
3999,VENICE FAMILY CLINIC,"604 Rose Ave,Venice,California 90291-2767",0,9.12,3100392863 x6,,90291-2767
4000,SAINT JOHNS WELL CHILD AND FAMILY CENTER TRAYNHAM CLINIC,"326 W 23rd St,Los Angeles,California 90007-2612",0,9.12,3235411411,,90007-2612
4001,AHF HEALTHCARE CENTER  DOWNTOWN,"1400 S Grand Ave STE 801,Los Angeles,California 90015-3068",0,9.74,2137419727,,90015-3068
4002,APLA HEALTH  WELLNESS,"5901 W Olympic Blvd STE 310,Los Angeles,California 90036-4664",0,9.92,3232151725,,90036-4664
4003,Expreso Medical Dental Clinic,"13672 Hawthorne Blvd,Hawthorne US,CA 90250",0,0.49,3106445097,https://www.facebook.com/expresodental,90250
4004,Northeast Community Clinics,"4455 W 117th St Ste 300,Hawthorne,CA 90250",0,1.01,3106450444,https://necccare.com/,90250
4005,Planned Parenthood Los Angeles,"14623 Hawthorne Blvd Ste 300,Lawndale,CA 90260",0,1.11,8005765544,https://www.plannedparenthood.org/health-center/california/lawndale/90260/south-bay-health-center-2477-90070,90260
4006,Venice Family Clinic,"1091 S LaBrea Ave,Inglewood,CA 90301",0,2.42,3103302960,https://www.sbfhc.org,90301
4007,Venice Family Clinic,"2114 Artesia Blvd,Redondo Beach US,CA 90278",0,3.20,3103182521,https://www.sbfhc.org,90278
4008,Los Angeles County Department of Public Health,"123 W Manchester Blvd,Inglewood,CA 90301",0,3.33,3104195393,https://dhs.lacounty.gov/curtistucker/contact-us/,90301
4009,St Anthony Medical Centers,"837 W Imperial Hwy,Los Angeles,CA 90044",0,3.56,3237559555,http://stanthonymedical.org/,90044
4010,Venice Family Clinic,"2509 Pico Blvd,Santa Monica US,CA 90405",0,4.15,3103271357,https://venicefamilyclinic.org/locations/#santa-monica,90405
4011,Venice Family Clinic,"742 W Gardena Blvd,Gardena,CA 90247",0,4.15,3103271357,https://venicefamilyclinic.org/,90247
4012,Planned Parenthood Los Angeles,"905 N La Brea Ave,Inglewood,CA 90302",0,4.21,8005765544,https://www.plannedparenthood.org/health-center/california/inglewood/90302/inglewood-health-center-3794-90070,90302
4013,St Johns Community Health,"6505 8th Ave,Los Angeles US,CA 90043",0,4.75,3237509232,https://sjch.org/,90043
4014,Mens Health Foundation,"8601 S Broadway,Los Angeles US,CA 90003",0,5.12,3239055675,https://www.menshealthfound.org/socalclub,90003
4015,Planned Parenthood Los Angeles,"8520 S Broadway,Los Angeles US,CA 90003",0,5.20,8005765544,https://www.plannedparenthood.org/health-center/california/los-angeles/90003/dorothy-hecht-health-center-2465-90070,90003
4016,Urgent Care Center of South Bay,"4305 Torrance Blvd Ste 106,Torrance,CA 90503",0,5.30,3105429758,https://urgentcareofsouthbay.com/,90503
4017,UMMA Florence Clinic,"711 W Florence Ave,Los Angeles,CA 90044",0,5.52,3237895610,https://www.ummaclinic.org/,90044
4018,Banj Health Center,"201 N Central Ave,Compton,CA 90220",0,5.69,3106357123,https://www.facebook.com/BanjHealthCenters/,90220
4019,UMMA Community Clinic,"7821 Avalon Blvd,Los Angeles US,CA 90003",0,5.98,3237895610,http://www.ummaclinic.org,90003
4020,APLA Health,"1679 E 120th St,Los Angeles,CA 90059",0,6.12,3233299700,https://aplahealth.org/,90059
4021,Planned Parenthood Los Angeles,"661 E University Dr,Carson,CA 90746",0,6.24,8005765544,https://www.plannedparenthood.org/health-center/california/carson/90746/carson-health-center-4291-90070,90746
4022,Watts Healthcare Corporation,"10300 Compton Ave,Los Angeles US,CA 90002",0,6.27,3235644331,https://www.wattshealth.org/,90002
4023,St Johns Community Health,"808 W 58th St,Los Angeles,CA 90037",0,6.28,3235411411,https://www.wellchild.org,90037
4024,St Johns Community Health,"2115 N Wilmington Ave,Compton,CA 90222",0,6.31,3106031332,https://sjch.org/,90222
4025,St Johns Community Health,"5701 S Hoover St,Los Angeles,CA 90037",0,6.32,3235411616,https://sjch.org/,90037
4026,Los Angeles County Department of Public Health,"11833 S Wilmington Ave,Los Angeles,CA 90059",0,6.34,3235688100,http://publichealth.lacounty.gov/chs/SPA6/index.htm,90059
4027,St Johns Community Health,"4251 Crenshaw Blvd,Los Angeles US,CA 90008",0,6.44,3235411411,https://sjch.org/,90008
4028,St Johns Community Health,"6818 Avalon Blvd,Los Angeles US,CA 90003",0,6.52,3235411411,https://www.wellchild.org,90003
4029,Watts Healthcare Corporation,"3756 Santa Rosalia Dr Ste 400,Los Angeles,CA 90008",0,6.56,3235685460,https://www.wattshealth.org,90008
4030,W King Health Care Group,"3756 Santa Rosalia Dr Ste 506,Los Angeles,CA 90008",0,6.56,3236175409,https://www.wkinghealth.com,90008
4031,Mercy Pharmacy Group Incorporated,"21720 S Vermont Ave Ste 101,Torrance,CA 90502",0,6.70,3103280982,https://www.carsonpharmacy.com/,90502
4032,Torrance Urgent Care,"2195 Sepulveda Blvd,Torrance US,CA 90501",0,6.72,4243371600,https://urgentmednetwork.com/torranceurgentcare,90501
4033,Los Angeles County Health Services,"5850 S Main St,Los Angeles,CA 90003",0,6.72,3238976000,https://dhs.lacounty.gov/humphrey,90003
4034,Los Angeles LGBT Center,"2313 W MLK Jr Blvd,,CA 90008",0,6.90,3238603799,https://lalgbtcenter.org,90008
4035,APLA Health,"3743 S Labrea Ave,Los Angeles,CA 90016",0,7.22,3233299900,https://aplahealth.org/,90016
4036,APLA Health,"3741 S La Brea Ave,Los Angeles,CA 90016",0,7.22,3232015000,https://aplahealth.org/,90016
4037,Central City Community Health Center,"5970 S Central Ave,Los Angeles,CA 90001",0,7.26,3232343280,https://centralcityhealth.org/locations/south-los-angeles,90001
4038,St Johns Community Health,"1555 W 110th St,Los Angeles,CA 90047",0,7.34,3237572771,https://sjch.org/,90047
4039,St Johns Community Health,"1321 E 1st St,Los Angeles,CA 90033",0,7.34,3235411411,https://sjch.org/,90033
4040,St Johns Community Health,"4085 S Vermont Ave,Los Angeles,CA 90037",0,7.34,3235411631,https://sjch.org/,90037
4041,Planned Parenthood Los Angeles,"3637 S La Brea Ave,Los Angeles,CA 90016",0,7.36,8005765544,https://www.plannedparenthood.org/health-center/california/los-angeles/90016/planned-parenthood-basics-baldwin-hillscrenshaw-3939-90070,90016
4042,To Help Everyone Clinic Incorporated,"3834 S Western Ave,Los Angeles,CA 90062",0,7.41,3237301920,https://www.tohelpeveryone.org,90062
4043,Los Angeles County Department of Public Health,"3834 S Western Ave,Los Angeles,CA 90062",0,7.41,3237303507,http://publichealth.lacounty.gov/chs/SPA6/index.htm,90062
4044,AFC Urgent Care,"24329 Crenshaw Blvd Ste A,Torrance,CA 90505",0,7.68,31086881000,https://www.afcurgentcare.com/torrance/,90505
4045,Westside Family Health Center,"3861 Sepulveda Blvd,Culver City US,CA 90230",0,7.72,3104502191,https://www.wfhcenter.org/,90230
4046,Watts Healthcare Corporation,"3501 W Jefferson Blvd,Los Angeles,CA 90018",0,7.75,3235053501,https://www.wattshealth.org,90018
4047,St Johns Community Health,"1060 Exposition Blvd,Los Angeles US,CA 90007",0,7.83,3235411411,https://sjch.org/,90007
4048,South Central Family Health Center,"7300 Santa Fe Ave,Huntington Park US,CA 90255",0,7.97,3239084200,https://www.scfhc.org/,90255
4049,St Anthony Medical Centers,"1145 E Compton Blvd,Compton,CA 90221",0,8.05,2133844555,http://stanthonymedical.org/compton-location/,90221
4050,South Central Family Health Center,"4425 S Central Ave,Los Angeles,CA 90011",0,8.11,3239084200,https://www.scfhc.org/,90011
4051,JWCH Institute,"3590 E Imperial Hwy,S Mark Taper Foundation Bldg Lynwood,CA 90262",0,8.31,8667335924,http://jwchinstitute.org/,90262
4052,Northeast Community Clinics,"1403 W Lomita Blvd Ste 100,Harbor City,CA 90710",0,8.47,3107845800,https://necccare.com/,90710
4053,BHS  Health Center for Women,"12954 Hawthorne Blvd Ste 100,Hawthorne,California 90250-4418",0,0.18,3109786900,,90250-4418
4054,St Anthony Medical Centers  Hawthorne Site,"13865 Hawthorne Blvd,Hawthorne,California 90250-7011",0,0.65,3234695555,,90250-7011
4055,Venice Family Clinic  Maxine Waters Health  Dignity Center,"11802 York Ave,Hawthorne,California 90250-3125",0,0.93,3106751189,www.venicefamilyclinic.org,90250-3125
4056,Northeast Community Clinic,"4455 W 117th St,Hawthorne,California 90250-2241",0,1.00,6264566200,www.necc.net,90250-2241
4057,Northeast Community Clinic,"4455 W 117th St STE 200,Hawthorne,California 90250-2240",0,1.00,3102192000,www.necc.net,90250-2240
4058,Northeast Community ClinicHawthorne,"4455 W 117th St STE 300,Hawthorne,California 90250-2240",0,1.00,3106450444,www.necc.net,90250-2240
4059,Northeast Community Clinic,"4455 W 117th St STE 502,Hawthorne,California 90250-2261",0,1.00,4242364800,www.necc.net,90250-2261
4060,Behavioral Health Services  Family Health Center,"2501 W El Segundo Blvd STE B,Hawthorne,California 90250-3317",0,1.65,4244568933,http://bhs-inc.org/family-health-center,90250-3317
4061,THE Clinic at Hawthorne,"10321 Hawthorne Blvd,Inglewood,California 90304-1500",0,1.93,3237301920 x7001,www.tohelpeveryone.org,90304-1500
4062,THE Clinic Inc at Lennox School District,"10223 Firmona Ave,Inglewood,California 90304-1421",0,2.03,3237301920,,90304-1421
4063,BHS Integrated Care Services,"15519 Crenshaw Blvd,Gardena,California 90249-4525",0,2.14,3106799126 x31067,bhs-inc.org,90249-4525
4064,Venice Family Clinic  Inglewood Health Center,"1091 S La Brea Ave,Inglewood,California 90301-3817",0,2.42,3108026177,,90301-3817
4065,AltaMed  PACE Inglewood,"3310 W Century Blvd,Inglewood,California 90303-1305",0,2.45,3237656165,,90303-1305
4066,Los Angeles Christian Health Centers at Safe Landing,"11460 S Normandie Ave BLDG Clinic,Los Angeles,California 90044-1215",0,3.01,2138931960,,90044-1215
4067,SJCH Washington High School,"1555 W 110th St,Los Angeles,California 90047-4912",0,3.05,3235411411,http://www.wellchild.org,90047-4912
4068,SJCH Mobile 2,"1555 W 110th St,Los Angeles,California 90047-4912",0,3.05,3235411411,http://www.wellchild.org,90047-4912
4069,Venice Family Clinic  Dr Terri Brehove Mobile Clinic,"8933 S La Cienega Blvd,Inglewood,California 90301-4401",0,3.06,3103928636,,90301-4401
4070,Venice Family Clinic  Mobile Clinic 3,"8933 S La Cienega Blvd,Inglewood,California 90301-4401",0,3.06,3103928636,,90301-4401
4071,Anphon Medical Center,"333 E Nutwood St STE C,Inglewood,California 90301-2357",0,3.19,3109126100,http://amchealthcare.org/,90301-2357
4072,Venice Family Clinic  South Bay Family Health Care,"2114 Artesia Blvd,Redondo Beach,California 90278-3014",0,3.19,3108026177,sbfhc.org,90278-3014
4073,CNHF  Inglewood Clinic,"2710 W Manchester Blvd,Inglewood,California 90305-2436",0,3.47,3237784310,,90305-2436
4074,Yehowa Medical Services Vermont,"11502 S Vermont Ave STE C,Los Angeles,California 90044-6522",0,3.48,3237761500,http://www.ymedical.org/,90044-6522
4075,ImperialVermont Clinic,"837 W Imperial Hwy,Los Angeles,California 90044-4110",0,3.56,3237559555,stanthonymedical.org,90044-4110
4076,Mission CIty Community Network  Prairie,"301 N Prairie Ave STE 311,Inglewood,California 90301-4510",0,3.56,8188953100,,90301-4510
4077,Venice Family Clinic  Inglewood OB and Pediatrics Health Center,"323 N Prairie Ave STE 210,Inglewood,California 90301-4504",0,3.61,3108026177,sbfhc.org,90301-4504
